,Name,F,M,Prob_F
30656,demorian,0.0,26.0,0.0
30657,demorio,0.0,78.0,0.0
30658,demorion,0.0,26.0,0.0
30659,demoris,0.0,5.0,0.0
30660,demorrio,0.0,26.0,0.0
30661,demorris,0.0,391.0,0.0
30662,demos,0.0,6.0,0.0
30663,demostenis,0.0,1.0,0.0
30664,demosthenes,0.0,66.0,0.0
30665,demosthenis,0.0,2.0,0.0
30666,demotrious,0.0,1.0,0.0
30667,demple,35.0,0.0,1.0
30668,dempsey,338.0,3911.0,0.0795481289715227
30669,dempsie,1.0,7.0,0.125
30670,dempsy,0.0,119.0,0.0
30671,demri,61.0,0.0,1.0
30672,demsew,0.0,1.0,0.0
30673,demsey,1.0,0.0,1.0
30674,demtrius,0.0,65.0,0.0
30675,demus,0.0,5.0,0.0
30676,demy,38.0,1.0,0.9743589743589743
30677,demya,695.0,0.0,1.0
30678,demyah,122.0,0.0,1.0
30679,demyan,0.0,62.0,0.0
30680,demyia,44.0,0.0,1.0
30681,demyiah,45.0,0.0,1.0
30682,demyla,7.0,0.0,1.0
30683,demyra,29.0,0.0,1.0
30684,den,0.0,19.0,0.0
30685,den-elle,1.0,0.0,1.0
30686,dena,33175.0,56.0,0.9983148265174084
30687,denae,2668.0,1.0,0.9996253278381416
30688,denaeja,11.0,0.0,1.0
30689,denah,58.0,0.0,1.0
30690,denahi,0.0,50.0,0.0
30691,denai,133.0,0.0,1.0
30692,denaija,21.0,0.0,1.0
30693,denaijah,20.0,0.0,1.0
30694,denaisha,67.0,0.0,1.0
30695,denaiya,10.0,0.0,1.0
30696,denaja,147.0,0.0,1.0
30697,denajah,121.0,0.0,1.0
30698,denajia,10.0,0.0,1.0
30699,denald,0.0,1.0,0.0
30700,denali,1226.0,463.0,0.7258732978093546
30701,denalia,10.0,0.0,1.0
30702,denaly,86.0,0.0,1.0
30703,denamarie,10.0,0.0,1.0
30704,denarah,1.0,0.0,1.0
30705,denard,0.0,746.0,0.0
30706,denardo,0.0,22.0,0.0
30707,denari,5.0,37.0,0.11904761904761904
30708,denaria,26.0,0.0,1.0
30709,denario,0.0,100.0,0.0
30710,denarious,0.0,6.0,0.0
30711,denarius,0.0,354.0,0.0
30712,denaro,0.0,7.0,0.0
30713,denarrius,0.0,5.0,0.0
30714,denasha,40.0,0.0,1.0
30715,denashia,50.0,0.0,1.0
30716,denasia,684.0,0.0,1.0
30717,denatah,1.0,0.0,1.0
30718,denautica,5.0,0.0,1.0
30719,denay,535.0,1.0,0.9981343283582089
30720,denaya,299.0,0.0,1.0
30721,denayah,26.0,0.0,1.0
30722,denaye,48.0,0.0,1.0
30723,denaysha,37.0,0.0,1.0
30724,denaysia,51.0,0.0,1.0
30725,denazia,15.0,0.0,1.0
30726,denby,4.0,26.0,0.13333333333333333
30727,dencho,0.0,1.0,0.0
30728,dencie,6.0,0.0,1.0
30729,dencil,0.0,274.0,0.0
30730,dendrick,0.0,10.0,0.0
30731,dene,592.0,266.0,0.6899766899766899
30732,denea,409.0,0.0,1.0
30733,denean,491.0,0.0,1.0
30734,deneane,104.0,0.0,1.0
30735,denease,42.0,0.0,1.0
30736,deneb,0.0,1.0,0.0
30737,denece,180.0,0.0,1.0
30738,denecia,220.0,0.0,1.0
30739,deneco,0.0,5.0,0.0
30740,denedra,42.0,0.0,1.0
30741,denee,953.0,0.0,1.0
30742,deneeka,1.0,0.0,1.0
30743,deneem,5.0,0.0,1.0
30744,deneen,3681.0,7.0,0.9981019522776573
30745,deneena,7.0,0.0,1.0
30746,deneene,74.0,0.0,1.0
30747,deneesha,5.0,0.0,1.0
30748,deneice,296.0,0.0,1.0
30749,deneil,16.0,0.0,1.0
30750,deneise,278.0,0.0,1.0
30751,deneisha,432.0,0.0,1.0
30752,deneishia,10.0,0.0,1.0
30753,deneka,192.0,0.0,1.0
30754,denekar,1.0,0.0,1.0
30755,deneke,0.0,1.0,0.0
30756,deneki,1.0,0.0,1.0
30757,denekia,10.0,0.0,1.0
30758,denel,10.0,0.0,1.0
30759,denelda,111.0,0.0,1.0
30760,denele,1.0,0.0,1.0
30761,denell,425.0,58.0,0.8799171842650103
30762,denella,1.0,0.0,1.0
30763,denelle,675.0,6.0,0.9911894273127754
30764,denem,0.0,1.0,0.0
30765,denena,5.0,0.0,1.0
30766,denene,361.0,0.0,1.0
30767,denequa,21.0,0.0,1.0
30768,denerick,0.0,10.0,0.0
30769,denerio,0.0,7.0,0.0
30770,denero,0.0,10.0,0.0
30771,denes,0.0,2.0,0.0
30772,denesa,26.0,0.0,1.0
30773,denese,1611.0,0.0,1.0
30774,denesh,0.0,1.0,0.0
30775,denesha,960.0,0.0,1.0
30776,deneshia,375.0,0.0,1.0
30777,denesia,79.0,0.0,1.0
30778,denessa,157.0,0.0,1.0
30779,deneta,13.0,0.0,1.0
30780,denetia,5.0,0.0,1.0
30781,denetra,514.0,0.0,1.0
30782,denetria,283.0,0.0,1.0
30783,denetrice,22.0,0.0,1.0
30784,denetris,5.0,0.0,1.0
30785,denetrius,10.0,0.0,1.0
30786,denett,13.0,0.0,1.0
30787,denetta,201.0,0.0,1.0
30788,denette,697.0,0.0,1.0
30789,deneva,5.0,0.0,1.0
30790,deney,0.0,7.0,0.0
30791,denford,0.0,20.0,0.0
30792,deng,2.0,338.0,0.0058823529411764705
30793,deng-athiei,0.0,1.0,0.0
30794,denghus,0.0,1.0,0.0
30795,denham,1.0,66.0,0.014925373134328358
30796,denholm,0.0,4.0,0.0
30797,deni,642.0,162.0,0.7985074626865671
30798,deni-rae,1.0,0.0,1.0
30799,deni-sue,1.0,0.0,1.0
30800,denia,1201.0,0.0,1.0
30801,deniah,65.0,0.0,1.0
30802,denica,202.0,0.0,1.0
30803,denice,10843.0,1.0,0.999907783105865
30804,denicia,272.0,0.0,1.0
30805,denicka,5.0,0.0,1.0
30806,denico,0.0,39.0,0.0
30807,denie,17.0,0.0,1.0
30808,deniece,1205.0,2.0,0.9983429991714996
30809,deniecia,5.0,0.0,1.0
30810,denieka,1.0,0.0,1.0
30811,deniel,1.0,106.0,0.009345794392523364
30812,deniele,1.0,0.0,1.0
30813,deniella,6.0,0.0,1.0
30814,denielle,1070.0,0.0,1.0
30815,deniene,12.0,0.0,1.0
30816,deniese,356.0,0.0,1.0
30817,deniesha,109.0,0.0,1.0
30818,deniessa,1.0,0.0,1.0
30819,denija,32.0,0.0,1.0
30820,denijah,73.0,0.0,1.0
30821,denika,584.0,0.0,1.0
30822,deniko,0.0,19.0,0.0
30823,denil,0.0,1.0,0.0
30824,denilah,6.0,0.0,1.0
30825,denille,34.0,0.0,1.0
30826,denilson,0.0,612.0,0.0
30827,denilzon,0.0,5.0,0.0
30828,denim,576.0,1539.0,0.2723404255319149
30829,denin,0.0,5.0,0.0
30830,denina,129.0,0.0,1.0
30831,denine,979.0,0.0,1.0
30832,denio,0.0,4.0,0.0
30833,deniqua,149.0,0.0,1.0
30834,denique,35.0,0.0,1.0
30835,denira,17.0,0.0,1.0
30836,deniro,0.0,252.0,0.0
30837,denis,840.0,22032.0,0.03672612801678909
30838,denisa,999.0,0.0,1.0
30839,denise,384420.0,1417.0,0.9963274647065989
30840,denise-christina,1.0,0.0,1.0
30841,denisha,4574.0,0.0,1.0
30842,denishea,7.0,0.0,1.0
30843,denishia,244.0,0.0,1.0
30844,denisia,193.0,0.0,1.0
30845,denison,1.0,60.0,0.01639344262295082
30846,deniss,82.0,5.0,0.9425287356321839
30847,denissa,72.0,0.0,1.0
30848,denisse,6476.0,0.0,1.0
30849,denita,2833.0,0.0,1.0
30850,denith,0.0,1.0,0.0
30851,denitra,511.0,0.0,1.0
30852,denitta,5.0,0.0,1.0
30853,deniu,0.0,1.0,0.0
30854,deniya,372.0,0.0,1.0
30855,deniyah,393.0,0.0,1.0
30856,deniz,756.0,942.0,0.4452296819787986
30857,denize,21.0,0.0,1.0
30858,denley,0.0,48.0,0.0
30859,denman,0.0,161.0,0.0
30860,denmark,0.0,5.0,0.0
30861,denna,2375.0,0.0,1.0
30862,dennae,5.0,0.0,1.0
30863,dennai,1.0,0.0,1.0
30864,dennard,0.0,167.0,0.0
30865,denne,7.0,0.0,1.0
30866,dennell,28.0,10.0,0.7368421052631579
30867,dennen,7.0,1.0,0.875
30868,dennes,0.0,38.0,0.0
30869,dennese,5.0,0.0,1.0
30870,dennesly,10.0,0.0,1.0
30871,dennesse,1.0,0.0,1.0
30872,dennett,0.0,5.0,0.0
30873,dennetta,10.0,0.0,1.0
30874,dennette,209.0,0.0,1.0
30875,denney,0.0,225.0,0.0
30876,denni,185.0,19.0,0.9068627450980392
30877,dennia,20.0,0.0,1.0
30878,dennice,300.0,0.0,1.0
30879,dennie,814.0,3772.0,0.1774967291757523
30880,denniel,0.0,1.0,0.0
30881,dennielle,22.0,0.0,1.0
30882,dennies,0.0,65.0,0.0
30883,dennii,1.0,0.0,1.0
30884,dennika,1.0,0.0,1.0
30885,dennine,50.0,0.0,1.0
30886,dennis,2725.0,634888.0,0.00427375226038365
30887,dennisa,1.0,0.0,1.0
30888,dennise,3493.0,90.0,0.97488138431482
30889,dennisha,269.0,0.0,1.0
30890,dennishia,5.0,0.0,1.0
30891,dennison,0.0,775.0,0.0
30892,denniss,0.0,1.0,0.0
30893,dennisse,166.0,0.0,1.0
30894,dennita,6.0,0.0,1.0
30895,dennon,0.0,33.0,0.0
30896,dennur,1.0,0.0,1.0
30897,denny,415.0,15658.0,0.025819697629565107
30898,dennys,83.0,464.0,0.15173674588665448
30899,deno,0.0,718.0,0.0
30900,denoh,1.0,0.0,1.0
30901,denon,0.0,56.0,0.0
30902,denora,117.0,0.0,1.0
30903,denoris,0.0,5.0,0.0
30904,denorris,0.0,227.0,0.0
30905,denotra,17.0,0.0,1.0
30906,denroy,0.0,6.0,0.0
30907,densak,0.0,1.0,0.0
30908,densel,0.0,96.0,0.0
30909,densey,2.0,0.0,1.0
30910,densie,25.0,0.0,1.0
30911,densil,0.0,147.0,0.0
30912,densley,0.0,1.0,0.0
30913,denson,0.0,438.0,0.0
30914,dent,0.0,71.0,0.0
30915,denton,0.0,5019.0,0.0
30916,dentrell,0.0,29.0,0.0
30917,denu,0.0,1.0,0.0
30918,denuli,1.0,0.0,1.0
30919,denum,0.0,2.0,0.0
30920,denva,2.0,0.0,1.0
30921,denvar,1.0,2.0,0.3333333333333333
30922,denver,1922.0,15444.0,0.1106760336289301
30923,denvil,0.0,131.0,0.0
30924,denvyr,1.0,0.0,1.0
30925,deny,0.0,144.0,0.0
30926,denya,125.0,0.0,1.0
30927,denyah,5.0,0.0,1.0
30928,denyce,343.0,0.0,1.0
30929,denyel,32.0,0.0,1.0
30930,denyell,10.0,0.0,1.0
30931,denyelle,7.0,0.0,1.0
30932,denyia,11.0,0.0,1.0
30933,denyka,1.0,0.0,1.0
30934,denyla,110.0,0.0,1.0
30935,denylah,40.0,0.0,1.0
30936,denym,168.0,170.0,0.4970414201183432
30937,denys,440.0,194.0,0.694006309148265
30938,denyse,1357.0,1.0,0.9992636229749632
30939,denysha,22.0,0.0,1.0
30940,denysse,7.0,0.0,1.0
30941,denzal,0.0,65.0,0.0
30942,denzale,0.0,32.0,0.0
30943,denzel,41.0,10590.0,0.0038566456589220204
30944,denzel-william,0.0,1.0,0.0
30945,denzell,0.0,1241.0,0.0
30946,denzelle,1.0,50.0,0.0196078431372549
30947,denzi,1.0,0.0,1.0
30948,denziel,0.0,19.0,0.0
30949,denzil,69.0,3791.0,0.017875647668393783
30950,denzle,0.0,20.0,0.0
30951,denzo,0.0,1.0,0.0
30952,denzyl,0.0,5.0,0.0
30953,deo,0.0,226.0,0.0
30954,deobrah,10.0,0.0,1.0
30955,deodora,1.0,0.0,1.0
30956,deola,392.0,0.0,1.0
30957,deolinda,243.0,0.0,1.0
30958,deon,1689.0,14758.0,0.1026935003344075
30959,deon-fotis,0.0,1.0,0.0
30960,deona,1191.0,0.0,1.0
30961,deonate,0.0,17.0,0.0
30962,deonca,16.0,0.0,1.0
30963,deonda,5.0,0.0,1.0
30964,deondra,1473.0,437.0,0.7712041884816754
30965,deondrae,0.0,267.0,0.0
30966,deondray,0.0,303.0,0.0
30967,deondre,15.0,3881.0,0.0038501026694045173
30968,deondrea,88.0,68.0,0.5641025641025641
30969,deondrey,0.0,19.0,0.0
30970,deondria,226.0,0.0,1.0
30971,deondric,0.0,10.0,0.0
30972,deondrick,0.0,120.0,0.0
30973,deone,183.0,118.0,0.6079734219269103
30974,deoni,66.0,0.0,1.0
30975,deonia,6.0,0.0,1.0
30976,deonica,54.0,0.0,1.0
30977,deonie,10.0,0.0,1.0
30978,deonka,34.0,0.0,1.0
30979,deonn,13.0,0.0,1.0
30980,deonna,3741.0,5.0,0.9986652429257875
30981,deonne,440.0,48.0,0.9016393442622951
30982,deonni,29.0,0.0,1.0
30983,deonnie,10.0,0.0,1.0
30984,deonsha,6.0,0.0,1.0
30985,deonshay,6.0,0.0,1.0
30986,deonta,41.0,2630.0,0.015350056158742045
30987,deontae,0.0,3437.0,0.0
30988,deontai,0.0,49.0,0.0
30989,deontavious,0.0,28.0,0.0
30990,deontay,0.0,1097.0,0.0
30991,deontaye,0.0,157.0,0.0
30992,deonte,47.0,7948.0,0.005878674171357098
30993,deontea,0.0,33.0,0.0
30994,deontee,0.0,6.0,0.0
30995,deontez,0.0,109.0,0.0
30996,deontia,0.0,5.0,0.0
30997,deontra,18.0,141.0,0.11320754716981132
30998,deontrae,0.0,191.0,0.0
30999,deontray,0.0,361.0,0.0
31000,deontre,0.0,771.0,0.0
31001,deontrey,0.0,97.0,0.0
31002,deontrez,0.0,30.0,0.0
31003,deony,1.0,0.0,1.0
31004,deonza,14.0,0.0,1.0
31005,deora,10.0,0.0,1.0
31006,deosha,64.0,0.0,1.0
31007,deotha,10.0,0.0,1.0
31008,deotis,0.0,22.0,0.0
31009,deou,1.0,0.0,1.0
31010,deoursay,0.0,1.0,0.0
31011,deoveon,22.0,6.0,0.7857142857142857
31012,deovian,5.0,0.0,1.0
31013,deovion,43.0,71.0,0.37719298245614036
31014,depali,2.0,0.0,1.0
31015,depander,0.0,1.0,0.0
31016,depaul,0.0,77.0,0.0
31017,depeche,1.0,0.0,1.0
31018,depen,0.0,1.0,0.0
31019,dephine,1.0,0.0,1.0
31020,dephne,2.0,0.0,1.0
31021,dephney,1.0,0.0,1.0
31022,depp,0.0,2.0,0.0
31023,deppler,0.0,1.0,0.0
31024,depree,0.0,17.0,0.0
31025,depriest,0.0,21.0,0.0
31026,deprince,0.0,5.0,0.0
31027,deprise,22.0,0.0,1.0
31028,deqa,5.0,0.0,1.0
31029,deqing,0.0,1.0,0.0
31030,deqlhan,0.0,1.0,0.0
31031,dequan,5.0,3730.0,0.0013386880856760374
31032,dequana,39.0,0.0,1.0
31033,dequanda,5.0,0.0,1.0
31034,dequandra,7.0,0.0,1.0
31035,dequandre,0.0,71.0,0.0
31036,dequane,0.0,67.0,0.0
31037,dequann,0.0,72.0,0.0
31038,dequanna,12.0,0.0,1.0
31039,dequanta,0.0,22.0,0.0
31040,dequantae,0.0,12.0,0.0
31041,dequante,0.0,126.0,0.0
31042,dequantez,0.0,5.0,0.0
31043,dequarious,0.0,20.0,0.0
31044,dequarius,0.0,352.0,0.0
31045,dequasha,5.0,0.0,1.0
31046,dequaveon,0.0,5.0,0.0
31047,dequavion,0.0,130.0,0.0
31048,dequavious,0.0,122.0,0.0
31049,dequavius,0.0,82.0,0.0
31050,dequawn,0.0,59.0,0.0
31051,dequay,0.0,5.0,0.0
31052,dequentin,0.0,6.0,0.0
31053,dequesha,11.0,0.0,1.0
31054,dequez,0.0,11.0,0.0
31055,dequilla,5.0,0.0,1.0
31056,dequincy,0.0,379.0,0.0
31057,dequindre,0.0,17.0,0.0
31058,dequinn,0.0,20.0,0.0
31059,dequinton,0.0,19.0,0.0
31060,dequisha,27.0,0.0,1.0
31061,dequita,97.0,0.0,1.0
31062,dequlin,0.0,2.0,0.0
31063,dequon,0.0,172.0,0.0
31064,dequone,0.0,5.0,0.0
31065,deqwan,0.0,48.0,0.0
31066,der,205.0,0.0,1.0
31067,dera,440.0,0.0,1.0
31068,deraa,1.0,0.0,1.0
31069,derak,0.0,85.0,0.0
31070,deral,0.0,203.0,0.0
31071,derald,0.0,2215.0,0.0
31072,deralee,1.0,0.0,1.0
31073,deraly,1.0,0.0,1.0
31074,deralyn,6.0,0.0,1.0
31075,deralys,1.0,0.0,1.0
31076,deran,0.0,169.0,0.0
31077,derani,13.0,0.0,1.0
31078,deray,0.0,214.0,0.0
31079,derba,11.0,0.0,1.0
31080,derborah,1.0,0.0,1.0
31081,derby,5.0,31.0,0.1388888888888889
31082,derck,0.0,23.0,0.0
31083,derean,0.0,5.0,0.0
31084,derec,0.0,110.0,0.0
31085,dereck,0.0,6929.0,0.0
31086,dereginald,0.0,5.0,0.0
31087,dereion,0.0,37.0,0.0
31088,derek,987.0,254028.0,0.003870360567025469
31089,dereka,445.0,0.0,1.0
31090,dereke,0.0,223.0,0.0
31091,derekia,6.0,0.0,1.0
31092,derel,0.0,81.0,0.0
31093,derelee,2.0,0.0,1.0
31094,dereley,1.0,0.0,1.0
31095,derelie,4.0,0.0,1.0
31096,derell,0.0,781.0,0.0
31097,derelle,0.0,86.0,0.0
31098,derelly,1.0,0.0,1.0
31099,derelys,7.0,0.0,1.0
31100,deremy,0.0,5.0,0.0
31101,deren,0.0,249.0,0.0
31102,derena,12.0,0.0,1.0
31103,derenda,354.0,0.0,1.0
31104,derene,7.0,0.0,1.0
31105,dereon,366.0,1166.0,0.23890339425587467
31106,dereona,122.0,0.0,1.0
31107,dereonna,62.0,0.0,1.0
31108,deresa,46.0,0.0,1.0
31109,deresha,25.0,0.0,1.0
31110,dereth,8.0,0.0,1.0
31111,deretha,86.0,0.0,1.0
31112,derex,0.0,21.0,0.0
31113,dereyon,0.0,16.0,0.0
31114,derez,0.0,34.0,0.0
31115,derf,0.0,6.0,0.0
31116,derhonda,101.0,0.0,1.0
31117,deri,50.0,0.0,1.0
31118,deria,25.0,0.0,1.0
31119,deriah,38.0,0.0,1.0
31120,derian,135.0,1267.0,0.09629101283880172
31121,deriana,85.0,0.0,1.0
31122,derianna,39.0,0.0,1.0
31123,deric,0.0,4824.0,0.0
31124,derica,680.0,0.0,1.0
31125,derice,0.0,18.0,0.0
31126,derick,50.0,19792.0,0.002519907267412559
31127,dericka,437.0,0.0,1.0
31128,derico,0.0,347.0,0.0
31129,deridre,16.0,0.0,1.0
31130,deriek,0.0,11.0,0.0
31131,deriel,0.0,37.0,0.0
31132,derielle,13.0,0.0,1.0
31133,derien,0.0,56.0,0.0
31134,derik,0.0,5623.0,0.0
31135,derika,459.0,0.0,1.0
31136,derikah,1.0,0.0,1.0
31137,derike,0.0,6.0,0.0
31138,derilee,1.0,0.0,1.0
31139,derily,3.0,0.0,1.0
31140,derilyn,1.0,0.0,1.0
31141,derin,176.0,878.0,0.16698292220113853
31142,derina,11.0,0.0,1.0
31143,derinda,437.0,1.0,0.997716894977169
31144,deriney,1.0,0.0,1.0
31145,derio,0.0,1.0,0.0
31146,derion,49.0,961.0,0.048514851485148516
31147,deriona,87.0,0.0,1.0
31148,derionna,85.0,0.0,1.0
31149,derious,0.0,37.0,0.0
31150,derique,0.0,5.0,0.0
31151,deris,0.0,27.0,0.0
31152,derise,17.0,0.0,1.0
31153,derisha,62.0,0.0,1.0
31154,derita,71.0,0.0,1.0
31155,derith,15.0,0.0,1.0
31156,derius,0.0,567.0,0.0
31157,deriya,13.0,0.0,1.0
31158,deriyah,112.0,0.0,1.0
31159,deriyon,0.0,7.0,0.0
31160,derk,0.0,537.0,0.0
31161,derl,0.0,306.0,0.0
31162,derle,0.0,18.0,0.0
31163,derlene,6.0,0.0,1.0
31164,derlerean,0.0,1.0,0.0
31165,derlin,0.0,14.0,0.0
31166,derlis,0.0,5.0,0.0
31167,derly,0.0,35.0,0.0
31168,derlyn,0.0,6.0,0.0
31169,dermaine,0.0,46.0,0.0
31170,dermarr,0.0,5.0,0.0
31171,dermont,0.0,26.0,0.0
31172,dermot,0.0,462.0,0.0
31173,dermott,0.0,26.0,0.0
31174,derna,33.0,0.0,1.0
31175,dernell,0.0,10.0,0.0
31176,dernice,2.0,0.0,1.0
31177,dero,0.0,5.0,0.0
31178,deroderick,0.0,5.0,0.0
31179,deroe,0.0,5.0,0.0
31180,derold,0.0,63.0,0.0
31181,derome,0.0,11.0,0.0
31182,deron,40.0,5763.0,0.006892986386351887
31183,deronda,387.0,0.0,1.0
31184,derone,0.0,55.0,0.0
31185,deronn,0.0,17.0,0.0
31186,deronna,5.0,0.0,1.0
31187,deronne,0.0,6.0,0.0
31188,deronta,0.0,25.0,0.0
31189,derontae,0.0,6.0,0.0
31190,deronte,0.0,74.0,0.0
31191,derotea,3.0,0.0,1.0
31192,derotha,221.0,0.0,1.0
31193,deroy,0.0,218.0,0.0
31194,derquan,0.0,5.0,0.0
31195,derra,125.0,0.0,1.0
31196,derral,0.0,431.0,0.0
31197,derrald,0.0,11.0,0.0
31198,derralee,1.0,0.0,1.0
31199,derrall,0.0,115.0,0.0
31200,derralyn,2.0,0.0,1.0
31201,derran,0.0,69.0,0.0
31202,derrance,0.0,8.0,0.0
31203,derreck,0.0,1429.0,0.0
31204,derrek,0.0,3153.0,0.0
31205,derrel,0.0,1221.0,0.0
31206,derrell,16.0,6004.0,0.0026578073089701
31207,derrelle,0.0,42.0,0.0
31208,derren,0.0,447.0,0.0
31209,derreon,0.0,129.0,0.0
31210,derri,56.0,0.0,1.0
31211,derria,13.0,0.0,1.0
31212,derriah,11.0,0.0,1.0
31213,derrian,88.0,682.0,0.11428571428571428
31214,derriana,143.0,0.0,1.0
31215,derrianna,46.0,0.0,1.0
31216,derric,0.0,1482.0,0.0
31217,derrica,579.0,0.0,1.0
31218,derrice,0.0,5.0,0.0
31219,derrich,0.0,64.0,0.0
31220,derrick,1078.0,151297.0,0.007074651353568499
31221,derricka,924.0,0.0,1.0
31222,derrico,0.0,110.0,0.0
31223,derrida,1.0,0.0,1.0
31224,derrie,22.0,51.0,0.3013698630136986
31225,derrien,0.0,183.0,0.0
31226,derrik,0.0,2225.0,0.0
31227,derrika,174.0,0.0,1.0
31228,derrike,0.0,55.0,0.0
31229,derril,0.0,198.0,0.0
31230,derrilee,3.0,0.0,1.0
31231,derrilin,2.0,1.0,0.6666666666666666
31232,derrill,0.0,809.0,0.0
31233,derrilyn,1.0,0.0,1.0
31234,derrin,0.0,691.0,0.0
31235,derringer,0.0,41.0,0.0
31236,derrion,45.0,1373.0,0.03173483779971791
31237,derriona,179.0,0.0,1.0
31238,derrione,0.0,5.0,0.0
31239,derrionna,22.0,0.0,1.0
31240,derrious,0.0,102.0,0.0
31241,derris,2.0,460.0,0.004329004329004329
31242,derrisha,64.0,0.0,1.0
31243,derrius,0.0,842.0,0.0
31244,derriyah,12.0,0.0,1.0
31245,derrol,0.0,27.0,0.0
31246,derrold,0.0,10.0,0.0
31247,derron,0.0,1541.0,0.0
31248,derrone,0.0,1.0,0.0
31249,derrus,0.0,9.0,0.0
31250,derry,137.0,1591.0,0.07928240740740741
31251,derryck,0.0,240.0,0.0
31252,derryk,0.0,42.0,0.0
31253,derryl,15.0,909.0,0.016233766233766232
31254,derryn,5.0,25.0,0.16666666666666666
31255,derryn-lee,1.0,0.0,1.0
31256,derryon,0.0,5.0,0.0
31257,derryth,1.0,0.0,1.0
31258,dersu,0.0,1.0,0.0
31259,dervilla,1.0,0.0,1.0
31260,dervin,0.0,164.0,0.0
31261,dervon,0.0,27.0,0.0
31262,derward,0.0,110.0,0.0
31263,derwin,0.0,3833.0,0.0
31264,derwood,0.0,1020.0,0.0
31265,derwyn,0.0,24.0,0.0
31266,derya,157.0,0.0,1.0
31267,deryan,0.0,47.0,0.0
31268,deryce,0.0,1.0,0.0
31269,deryck,0.0,587.0,0.0
31270,deryk,0.0,798.0,0.0
31271,derykah,27.0,0.0,1.0
31272,deryl,191.0,1854.0,0.09339853300733496
31273,deryle,0.0,47.0,0.0
31274,derylee,2.0,0.0,1.0
31275,derylie,1.0,0.0,1.0
31276,deryn,189.0,34.0,0.8475336322869955
31277,derynn,0.0,1.0,0.0
31278,deryon,0.0,5.0,0.0
31279,deryth,1.0,0.0,1.0
31280,des,5.0,7.0,0.4166666666666667
31281,des'ree,2.0,0.0,1.0
31282,desa,261.0,0.0,1.0
31283,desai,0.0,25.0,0.0
31284,desales,5.0,0.0,1.0
31285,desandra,5.0,0.0,1.0
31286,desani,82.0,17.0,0.8282828282828283
31287,desanka,2.0,0.0,1.0
31288,desara,5.0,0.0,1.0
31289,desarae,1896.0,0.0,1.0
31290,desarai,73.0,0.0,1.0
31291,desaray,1089.0,0.0,1.0
31292,desaraye,10.0,0.0,1.0
31293,desare,88.0,0.0,1.0
31294,desarea,82.0,0.0,1.0
31295,desaree,703.0,0.0,1.0
31296,desarey,29.0,0.0,1.0
31297,desari,5.0,0.0,1.0
31298,desarie,154.0,0.0,1.0
31299,desaun,0.0,16.0,0.0
31300,descenna,1.0,0.0,1.0
31301,desda,8.0,0.0,1.0
31302,desdemona,45.0,0.0,1.0
31303,desean,16.0,3902.0,0.00408371618172537
31304,desenker,1.0,0.0,1.0
31305,desera,63.0,0.0,1.0
31306,deserae,1416.0,0.0,1.0
31307,deserai,69.0,0.0,1.0
31308,deseray,734.0,0.0,1.0
31309,desere,207.0,0.0,1.0
31310,deserea,232.0,0.0,1.0
31311,deseree,1331.0,0.0,1.0
31312,deseret,11.0,0.0,1.0
31313,deserey,28.0,0.0,1.0
31314,deseri,92.0,0.0,1.0
31315,deseria,5.0,0.0,1.0
31316,deserie,956.0,0.0,1.0
31317,desery,6.0,0.0,1.0
31318,desh,0.0,2.0,0.0
31319,desha,844.0,5.0,0.9941107184923439
31320,deshad,0.0,18.0,0.0
31321,deshae,192.0,41.0,0.8240343347639485
31322,deshai,22.0,0.0,1.0
31323,deshaila,5.0,0.0,1.0
31324,deshala,33.0,0.0,1.0
31325,deshan,12.0,254.0,0.045112781954887216
31326,deshana,244.0,0.0,1.0
31327,deshanae,73.0,0.0,1.0
31328,deshanay,6.0,0.0,1.0
31329,deshanda,122.0,0.0,1.0
31330,deshandra,22.0,0.0,1.0
31331,deshane,17.0,245.0,0.0648854961832061
31332,deshani,1.0,0.0,1.0
31333,deshanique,15.0,0.0,1.0
31334,deshanna,355.0,0.0,1.0
31335,deshannon,198.0,114.0,0.6346153846153846
31336,deshanon,0.0,5.0,0.0
31337,deshanta,61.0,0.0,1.0
31338,deshante,73.0,19.0,0.7934782608695652
31339,deshanti,99.0,0.0,1.0
31340,deshara,131.0,0.0,1.0
31341,deshard,0.0,6.0,0.0
31342,deshaud,0.0,6.0,0.0
31343,deshaun,241.0,5500.0,0.04197874934680369
31344,deshauna,306.0,0.0,1.0
31345,deshaunda,48.0,0.0,1.0
31346,deshaundra,21.0,0.0,1.0
31347,deshaune,0.0,19.0,0.0
31348,deshaunta,6.0,0.0,1.0
31349,deshaunte,0.0,5.0,0.0
31350,deshawn,1223.0,15517.0,0.07305854241338113
31351,deshawna,680.0,0.0,1.0
31352,deshawnda,60.0,0.0,1.0
31353,deshawndre,0.0,5.0,0.0
31354,deshawnna,13.0,0.0,1.0
31355,deshawnte,0.0,12.0,0.0
31356,deshay,296.0,188.0,0.6115702479338843
31357,deshaya,5.0,0.0,1.0
31358,deshayla,238.0,0.0,1.0
31359,deshea,163.0,16.0,0.9106145251396648
31360,desheena,5.0,0.0,1.0
31361,desheila,18.0,0.0,1.0
31362,deshelia,24.0,0.0,1.0
31363,deshell,15.0,0.0,1.0
31364,deshera,18.0,0.0,1.0
31365,deshia,91.0,0.0,1.0
